,Unnamed: 0.1,Unnamed: 0,comment,sentimen
1921,1921,1921,please stop showing kids on the internet its great theyre growing up healthy and all but people nowadays really underestimate the dangers bad people and the responsibility we all have for children please let them grow up first until they can decide themselves if they want their life to be public for the entire world,positive
1922,1922,1922,watch bjorn know italian swedish english and japanese by the age of then he is gonna be smarter than all of us,neutral
1923,1923,1923,hes precious,positive
1924,1924,1924,this is adorable watching a man develop a family living his dreams is great bjorn is really cute its going to be amazing to see how things change over the years,positive
1925,1925,1925,some day this will all be yours bjorn ,neutral
1926,1926,1926,omg the ib lets play its been so long,negative
1927,1927,1927,having known this man for so long i can genuinely see hes happy with his life now and bjorn is lucky to have parents like them ,positive
1928,1928,1928,this is the definition of enjoy things while you can,positive
1929,1929,1929,i have become grandma level,neutral
1930,1930,1930,this is an intrusive thought but i just wanna squeeze bjorns literal cheeks,neutral
1931,1931,1931,we live in a cruel world pls cover the feet of the babe  with all love ,negative
1932,1932,1932,bjorn is the goat,neutral
1933,1933,1933,this man living good makes me happy i have been watching him for years made me laugh with his videos all the time,positive
1934,1934,1934,watching bjrn in every one of these vlogs just made me realize how quick babies grow omg,positive
1935,1935,1935,stop selling your kid for idiotic content,negative
1936,1936,1936,lol that baby looks perfect for magazines such a happy lucky little dude,positive
1937,1937,1937,this pewdiepie is the most racist  white supremacist person i have seen in my entire life just the extension of racist  colonial hatred,positive
1938,1938,1938,baby is so cute food looks delicious  nice beach  i love all the baby smiles ,positive
1939,1939,1939,1052 that was some kenergy vibes coming in ,neutral
1940,1940,1940,622    ,neutral
1941,1941,1941,dude is literally living the dream so happy to see this,positive
1942,1942,1942,felix talking and bjorn giving his dad a nod of approval with the hmm sound might be the best thing ever,positive
1943,1943,1943,i cant believe that pewds has done it im really happy for himmarzia an bjornhe is so cutei really missed you guysevery time i see you i almost tear upits an amazing journey to see pewds from a screaming funny dude to an absolute fantastic dad huge props and credits for you guysall love have a fantastic weekend guys,positive
1944,1944,1944,still confused if youre gonna learn bjn japanese first since thats were you live or english or italian or swedish,negative
1945,1945,1945,my life sucks and has always sucked  meanwhile this guy has had the best life telling everyone his life is great,positive
1946,1946,1946,now the ultimate question bjornmama or dada,neutral
1947,1947,1947,very cute felix kids rule,positive
1948,1948,1948,1208 hes such a little cutie look at that smile ,positive
1949,1949,1949,can i just take a shot in the dark before its too late myyyyy personal guess is that bjorn mainly looks like felix when he gets older  but with marzias cute features like her cute nose and cheek bones im locking it it 6080 pewds and the rest marziasorry marzia i know moms hate this especially with their first,positive
1950,1950,1950,bro when will it be my turn ,neutral
1951,1951,1951,i love how felix always carries little bjrn and dont leave all the work to marzia such a good dad and a cool husband cant wait to see bjrn run around on future uploads,positive
1952,1952,1952,so happy for you and marzia bjorn is precious,positive
1953,1953,1953,listeeeen i hate kids and never saw myself fan girlingawwing a baby but omg bjorn is so cute and watching pewds with him just makes my heart so warm and fuzzy i cant say it enough i love having seen him go from playing games alone to this  i love that was there from damn near the start,positive
1954,1954,1954,bjorn so cuteee,neutral
1955,1955,1955,so happy you guys are happy with your perfect little family  bjorn is the cutest baby ive ever seen ,positive
1956,1956,1956,still love these vlogs it does however remind me of when a couples baby becomes all they ever talk about its funny i kinda like it,positive
1957,1957,1957,he has pewds eyes,neutral
1958,1958,1958,the smile these vlogs put on my face and the warmth it brings to my heart is something i cant seem to find anywhere else in my life been going though some tough times but i always end up smiling like a dork after watching these  thank you for sharing these moments of your life with all of us felix and marzia  bjorn is the cutest i wish you guys the best,positive
1959,1959,1959,rare svensker w,positive
1960,1960,1960,what happens when you send him to wchool and he gets bullied for  being a foreigner  kids his age are never going to know who some boomer named pewdiepie iswas,neutral
1961,1961,1961,congrats,neutral
1962,1962,1962,adorable i really love seeing how he is changing and watching you guys as parents its so sweet  i hope you continue to share your experiences with us wishing you all the best,positive
1963,1963,1963,beautiful pictures,positive
1964,1964,1964,pewdiepie is best youtuber,positive
1965,1965,1965,kid will never be japanese,neutral
1966,1966,1966,pewds is dadsthetic now,neutral
1967,1967,1967,1050 the immaculate rizz,neutral
1968,1968,1968,im so curious how theyll teach him multiple languages that always fascinates me about multilingual families,negative
1969,1969,1969,im very happy for you felix  you have a beautiful family,positive
1970,1970,1970,ib is in my top 3 favorite lets plays youve done and i became obsessed with it after watching you play it that game has a special place in my heart and the moment it popped up on that screen and you mentioned it just made all the nostalgia and happy memories come back its amazing to see how far youve come and really cool to see it kind of come full circle proud of you pewds,positive
1971,1971,1971,bjornyyy is so cuuute such a patootie pieeeeeee next thing you know he might wanna vlog with you or were just gonna see you running around in your vlog because bjorn is such a runner,neutral
1972,1972,1972,this is the best thing maybe ever,positive
1973,1973,1973,this makes me want to cry i love that hes enjoying his life,positive
1974,1974,1974,these vlogs are like the extra chapters of a manga after the story is over the happily ever after partso wholesome ,positive
1975,1975,1975,babooshka,neutral
1976,1976,1976,you guys do more than i do in years i wish ,positive
1977,1977,1977,bjorns eyes really you guys are cutest family ,positive
1978,1978,1978,bro idk why i missed you its been a while im at a different stage in life right now and looking at the thumbnail i guess you are too we grew tf up man i wasnt even that big a fan of yours but there was a moment in time when id keep up with your videos because you resembled someone whos character  qualities i like you are a genuine person with a kind heart and noble intentions you also were someone i watched in my own little time this personal time of my where i am left with by myself cause its like almost every activity im involved in involves some other person in my life but at this time when its not involving any other person in my life it would be your videos id find solitude in now my solitude is in other things  ive grown up  so have you i dont have an older brother  thats why i have a few you are one of them man its feels like so much i dont even know what but its a feeling that is making my heart very heavy  thats partially because of where i am  now that im about to watch your video realizing where you are  im just so happy that you are in a good place happy with marzia  now another member of the family im just so happy man in a chaotic world to have some symbol of peace in you guys thank you bro ,positive
1979,1979,1979,hey bro i saw your right hand and it looked all scratched up and more hope everything is ok,positive
1980,1980,1980,so sweet,positive
1981,1981,1981,im very happy for you and im glad he inherited your blue eyes and blonde hair he will be getting all the ladies soon,positive
1982,1982,1982,that skate rizz though,neutral
1983,1983,1983,such an adorable bjorn awesome shots felix and marzia living the truth,positive
